WibbiCrawlName,mimeType,crawlType,year,month,day,machine,port,numPages,siteListName,sizeinGB,daemonLogFileName,crawlFilesDirectory
HurricaneCoverage20050915,text,hurricane,2005,09,15,WB12,7849,500293,HurricaneCoverage20050915.tx,16,ddaemon.log.hurricane,hurricane0915
HurricaneCoverage20050915,image,hurricane,2005,09,15,WB12,7850,91919,HurricaneCoverage20050915.im,16,ddaemon.log.hurricane,hurricane0915
HurricaneCoverage20050915,audio,hurricane,2005,09,15,WB12,7851,801,HurricaneCoverage20050915.au,16,ddaemon.log.hurricane,hurricane0915
HurricaneCoverage20050915,unknown,hurricane,2005,09,15,WB12,7852,68969,HurricaneCoverage20050915.un,16,ddaemon.log.hurricane,hurricane0915
HurricaneCoverage20050916,text,hurricane,2005,09,16,WB12,7853,500926,HurricaneCoverage20050916.tx,16,ddaemon.log.hurricane,hurricane0916
HurricaneCoverage20050916,image,hurricane,2005,09,16,WB12,7854,87316,HurricaneCoverage20050916.im,16,ddaemon.log.hurricane,hurricane0916
HurricaneCoverage20050916,audio,hurricane,2005,09,16,WB12,7855,789,HurricaneCoverage20050916.au,16,ddaemon.log.hurricane,hurricane0916
HurricaneCoverage20050916,unknown,hurricane,2005,09,16,WB12,7856,71948,HurricaneCoverage20050916.un,16,ddaemon.log.hurricane,hurricane0916
HurricaneCoverage20050917,text,hurricane,2005,09,17,WB12,7857,520330,HurricaneCoverage20050917.tx,16,ddaemon.log.hurricane,hurricane0917
HurricaneCoverage20050917,image,hurricane,2005,09,17,WB12,7858,87575,HurricaneCoverage20050917.im,16,ddaemon.log.hurricane,hurricane0917
HurricaneCoverage20050917,audio,hurricane,2005,09,17,WB12,7859,812,HurricaneCoverage20050917.au,16,ddaemon.log.hurricane,hurricane0917
HurricaneCoverage20050917,unknown,hurricane,2005,09,17,WB12,7860,73595,HurricaneCoverage20050917.un,16,ddaemon.log.hurricane,hurricane0917
HurricaneCoverage20050918,text,hurricane,2005,09,18,WB12,7861,486474,HurricaneCoverage20050918.tx,15,ddaemon.log.hurricane,hurricane0918
HurricaneCoverage20050918,image,hurricane,2005,09,18,WB12,7862,91522,HurricaneCoverage20050918.im,15,ddaemon.log.hurricane,hurricane0918
HurricaneCoverage20050918,audio,hurricane,2005,09,18,WB12,7863,755,HurricaneCoverage20050918.au,15,ddaemon.log.hurricane,hurricane0918
HurricaneCoverage20050918,unknown,hurricane,2005,09,18,WB12,7864,65122,HurricaneCoverage20050918.un,15,ddaemon.log.hurricane,hurricane0918
HurricaneCoverage20050919,text,hurricane,2005,09,19,WB12,7865,509768,HurricaneCoverage20050919.tx,16,ddaemon.log.hurricane,hurricane0919
HurricaneCoverage20050919,image,hurricane,2005,09,19,WB12,7866,90635,HurricaneCoverage20050919.im,16,ddaemon.log.hurricane,hurricane0919
HurricaneCoverage20050919,audio,hurricane,2005,09,19,WB12,7867,806,HurricaneCoverage20050919.au,16,ddaemon.log.hurricane,hurricane0919
HurricaneCoverage20050919,unknown,hurricane,2005,09,19,WB12,7868,73130,HurricaneCoverage20050919.un,16,ddaemon.log.hurricane,hurricane0919
HurricaneCoverage20050920,text,hurricane,2005,09,20,WB13,7869,990211,HurricaneCoverage20050920.tx,31,ddaemon.log.hurricane,hurricane0920
HurricaneCoverage20050920,image,hurricane,2005,09,20,WB13,7870,201000,HurricaneCoverage20050920.im,31,ddaemon.log.hurricane,hurricane0920
HurricaneCoverage20050920,audio,hurricane,2005,09,20,WB13,7871,1321,HurricaneCoverage20050920.au,31,ddaemon.log.hurricane,hurricane0920
HurricaneCoverage20050920,unknown,hurricane,2005,09,20,WB13,7872,143166,HurricaneCoverage20050920.un,31,ddaemon.log.hurricane,hurricane0920
HurricaneCoverage20050921,text,hurricane,2005,09,21,WB16,7873,939227,HurricaneCoverage20050921.tx,29,ddaemon.log.hurricane,hurricane0921
HurricaneCoverage20050921,image,hurricane,2005,09,21,WB16,7874,187935,HurricaneCoverage20050921.im,29,ddaemon.log.hurricane,hurricane0921
HurricaneCoverage20050921,audio,hurricane,2005,09,21,WB16,7875,1235,HurricaneCoverage20050921.au,29,ddaemon.log.hurricane,hurricane0921
HurricaneCoverage20050921,unknown,hurricane,2005,09,21,WB16,7876,132185,HurricaneCoverage20050921.un,29,ddaemon.log.hurricane,hurricane0921
HurricaneCoverage20050922,text,hurricane,2005,09,22,WB13,7877,998327,HurricaneCoverage20050922.tx,30,ddaemon.log.hurricane,hurricane0922
HurricaneCoverage20050922,image,hurricane,2005,09,22,WB13,7878,206542,HurricaneCoverage20050922.im,30,ddaemon.log.hurricane,hurricane0922
HurricaneCoverage20050922,audio,hurricane,2005,09,22,WB13,7879,1340,HurricaneCoverage20050922.au,30,ddaemon.log.hurricane,hurricane0922
HurricaneCoverage20050922,unknown,hurricane,2005,09,22,WB13,7880,144725,HurricaneCoverage20050922.un,30,ddaemon.log.hurricane,hurricane0922
HurricaneCoverage20050923,text,hurricane,2005,09,23,WB13,7881,940112,HurricaneCoverage20050923.tx,27,ddaemon.log.hurricane,hurricane0923
HurricaneCoverage20050923,image,hurricane,2005,09,23,WB13,7882,185209,HurricaneCoverage20050923.im,27,ddaemon.log.hurricane,hurricane0923
HurricaneCoverage20050923,audio,hurricane,2005,09,23,WB13,7883,1242,HurricaneCoverage20050923.au,27,ddaemon.log.hurricane,hurricane0923
HurricaneCoverage20050923,unknown,hurricane,2005,09,23,WB13,7884,124277,HurricaneCoverage20050923.un,27,ddaemon.log.hurricane,hurricane0923
HurricaneCoverage20050924,text,hurricane,2005,09,24,WB1,7885,959144,HurricaneCoverage20050924.tx,30,ddaemon.log.hurricane,hurricane0924
HurricaneCoverage20050924,image,hurricane,2005,09,24,WB1,7886,194845,HurricaneCoverage20050924.im,30,ddaemon.log.hurricane,hurricane0924
HurricaneCoverage20050924,audio,hurricane,2005,09,24,WB1,7887,1259,HurricaneCoverage20050924.au,30,ddaemon.log.hurricane,hurricane0924
HurricaneCoverage20050924,unknown,hurricane,2005,09,24,WB1,7888,140005,HurricaneCoverage20050924.un,30,ddaemon.log.hurricane,hurricane0924
HurricaneCoverage20050925,text,hurricane,2005,09,25,WB2,7889,971867,HurricaneCoverage20050925.tx,29,ddaemon.log.hurricane,hurricane0925
HurricaneCoverage20050925,image,hurricane,2005,09,25,WB2,7890,203538,HurricaneCoverage20050925.im,29,ddaemon.log.hurricane,hurricane0925
HurricaneCoverage20050925,audio,hurricane,2005,09,25,WB2,7891,1251,HurricaneCoverage20050925.au,29,ddaemon.log.hurricane,hurricane0925
HurricaneCoverage20050925,unknown,hurricane,2005,09,25,WB2,7892,138427,HurricaneCoverage20050925.un,29,ddaemon.log.hurricane,hurricane0925
HurricaneCoverage20050926,text,hurricane,2005,09,26,WB10,7893,996296,HurricaneCoverage20050926.tx,29,ddaemon.log.hurricane,hurricane0926
HurricaneCoverage20050926,image,hurricane,2005,09,26,WB10,7894,196844,HurricaneCoverage20050926.im,29,ddaemon.log.hurricane,hurricane0926
HurricaneCoverage20050926,audio,hurricane,2005,09,26,WB10,7895,1218,HurricaneCoverage20050926.au,29,ddaemon.log.hurricane,hurricane0926
HurricaneCoverage20050926,unknown,hurricane,2005,09,26,WB10,7896,138278,HurricaneCoverage20050926.un,29,ddaemon.log.hurricane,hurricane0926
HurricaneCoverage20050927,text,hurricane,2005,09,27,WB21,7897,973670,HurricaneCoverage20050927.tx,29,ddaemon.log.hurricane,hurricane0927
HurricaneCoverage20050927,image,hurricane,2005,09,27,WB21,7898,191371,HurricaneCoverage20050927.im,29,ddaemon.log.hurricane,hurricane0927
HurricaneCoverage20050927,audio,hurricane,2005,09,27,WB21,7899,1184,HurricaneCoverage20050927.au,29,ddaemon.log.hurricane,hurricane0927
HurricaneCoverage20050927,unknown,hurricane,2005,09,27,WB21,7900,134252,HurricaneCoverage20050927.un,29,ddaemon.log.hurricane,hurricane0927
HurricaneCoverage20050928,text,hurricane,2005,09,28,WB2,7901,1003674,HurricaneCoverage20050928.tx,30,ddaemon.log.hurricane,hurricane0928
HurricaneCoverage20050928,image,hurricane,2005,09,28,WB2,7902,209153,HurricaneCoverage20050928.im,30,ddaemon.log.hurricane,hurricane0928
HurricaneCoverage20050928,audio,hurricane,2005,09,28,WB2,7903,1455,HurricaneCoverage20050928.au,30,ddaemon.log.hurricane,hurricane0928
HurricaneCoverage20050928,unknown,hurricane,2005,09,28,WB2,7904,141117,HurricaneCoverage20050928.un,30,ddaemon.log.hurricane,hurricane0928
HurricaneCoverage20050929,text,hurricane,2005,09,29,WB2,7905,1040205,HurricaneCoverage20050929.tx,30,ddaemon.log.hurricane,hurricane0929
HurricaneCoverage20050929,image,hurricane,2005,09,29,WB2,7906,242904,HurricaneCoverage20050929.im,30,ddaemon.log.hurricane,hurricane0929
HurricaneCoverage20050929,audio,hurricane,2005,09,29,WB2,7907,1791,HurricaneCoverage20050929.au,30,ddaemon.log.hurricane,hurricane0929
HurricaneCoverage20050929,unknown,hurricane,2005,09,29,WB2,7908,172060,HurricaneCoverage20050929.un,30,ddaemon.log.hurricane,hurricane0929
HurricaneCoverage20050930,text,hurricane,2005,09,30,WB12,7909,1061811,HurricaneCoverage20050930.tx,36,ddaemon.log.hurricane,hurricane0930
HurricaneCoverage20050930,image,hurricane,2005,09,30,WB12,7910,249733,HurricaneCoverage20050930.im,36,ddaemon.log.hurricane,hurricane0930
HurricaneCoverage20050930,audio,hurricane,2005,09,30,WB12,7911,1732,HurricaneCoverage20050930.au,36,ddaemon.log.hurricane,hurricane0930
HurricaneCoverage20050930,unknown,hurricane,2005,09,30,WB12,7912,188099,HurricaneCoverage20050930.un,36,ddaemon.log.hurricane,hurricane0930
HurricaneCoverage20051002,text,hurricane,2005,10,02,WB2,7917,1022166,HurricaneCoverage20051002.tx,36,ddaemon.log.hurricane,hurricane1002
HurricaneCoverage20051002,image,hurricane,2005,10,02,WB2,7918,241147,HurricaneCoverage20051002.im,36,ddaemon.log.hurricane,hurricane1002
HurricaneCoverage20051002,audio,hurricane,2005,10,02,WB2,7919,1759,HurricaneCoverage20051002.au,36,ddaemon.log.hurricane,hurricane1002
HurricaneCoverage20051002,unknown,hurricane,2005,10,02,WB2,7920,185271,HurricaneCoverage20051002.un,36,ddaemon.log.hurricane,hurricane1002
HurricaneCoverage20051003,text,hurricane,2005,10,03,WB2,7921,1079626,HurricaneCoverage20051003.tx,34,ddaemon.log.hurricane,hurricane1003
HurricaneCoverage20051003,image,hurricane,2005,10,03,WB2,7922,251503,HurricaneCoverage20051003.im,34,ddaemon.log.hurricane,hurricane1003
HurricaneCoverage20051003,audio,hurricane,2005,10,03,WB2,7923,1712,HurricaneCoverage20051003.au,34,ddaemon.log.hurricane,hurricane1003
HurricaneCoverage20051003,unknown,hurricane,2005,10,03,WB2,7924,170035,HurricaneCoverage20051003.un,34,ddaemon.log.hurricane,hurricane1003
HurricaneCoverage20051004,text,hurricane,2005,10,04,WB19,7925,1114338,HurricaneCoverage20051004.tx,37,ddaemon.log.hurricane,hurricane1004
HurricaneCoverage20051004,image,hurricane,2005,10,04,WB19,7926,259488,HurricaneCoverage20051004.im,37,ddaemon.log.hurricane,hurricane1004
HurricaneCoverage20051004,audio,hurricane,2005,10,04,WB19,7927,1804,HurricaneCoverage20051004.au,37,ddaemon.log.hurricane,hurricane1004
HurricaneCoverage20051004,unknown,hurricane,2005,10,04,WB19,7928,183041,HurricaneCoverage20051004.un,37,ddaemon.log.hurricane,hurricane1004
HurricaneCoverage20051005,text,hurricane,2005,10,05,WB2,7929,1005390,HurricaneCoverage20051005.tx,35,ddaemon.log.hurricane,hurricane1005
HurricaneCoverage20051005,image,hurricane,2005,10,05,WB2,7930,,HurricaneCoverage20051005.im,35,ddaemon.log.hurricane,hurricane1005
HurricaneCoverage20051005,audio,hurricane,2005,10,05,WB2,7931,,HurricaneCoverage20051005.au,35,ddaemon.log.hurricane,hurricane1005
HurricaneCoverage20051005,unknown,hurricane,2005,10,05,WB2,7932,,HurricaneCoverage20051005.un,35,ddaemon.log.hurricane,hurricane1005
HurricaneCoverage20051006,text,hurricane,2005,10,06,WB19,7933,1062502,HurricaneCoverage20051006.tx,36,ddaemon.log.hurricane,hurricane1006
HurricaneCoverage20051006,image,hurricane,2005,10,06,WB19,7934,252153,HurricaneCoverage20051006.im,36,ddaemon.log.hurricane,hurricane1006
HurricaneCoverage20051006,audio,hurricane,2005,10,06,WB19,7935,1826,HurricaneCoverage20051006.au,36,ddaemon.log.hurricane,hurricane1006
HurricaneCoverage20051006,unknown,hurricane,2005,10,06,WB19,7936,180910,HurricaneCoverage20051006.un,36,ddaemon.log.hurricane,hurricane1006
HurricaneCoverage20051007,text,hurricane,2005,10,07,WB17,7937,355087,HurricaneCoverage20051007.tx,31,ddaemon.log.hurricane,hurricane1007
HurricaneCoverage20051007,image,hurricane,2005,10,07,WB17,7938,,HurricaneCoverage20051007.im,31,ddaemon.log.hurricane,hurricane1007
HurricaneCoverage20051007,audio,hurricane,2005,10,07,WB17,7939,,HurricaneCoverage20051007.au,31,ddaemon.log.hurricane,hurricane1007
HurricaneCoverage20051007,unknown,hurricane,2005,10,07,WB17,7940,,HurricaneCoverage20051007.un,31,ddaemon.log.hurricane,hurricane1007
HurricaneCoverage20051017,text,hurricane,2005,10,17,WB15,7977,388113,HurricaneCoverage20051017.tx,17,ddaemon.log.hurricane,hurricane1017
HurricaneCoverage20051017,image,hurricane,2005,10,17,WB15,7978,133942,HurricaneCoverage20051017.im,17,ddaemon.log.hurricane,hurricane1017
HurricaneCoverage20051017,audio,hurricane,2005,10,17,WB15,7979,910,HurricaneCoverage20051017.au,17,ddaemon.log.hurricane,hurricane1017
HurricaneCoverage20051017,unknown,hurricane,2005,10,17,WB15,7980,95519,HurricaneCoverage20051017.un,17,ddaemon.log.hurricane,hurricane1017
HurricaneCoverage20051018,text,hurricane,2005,10,18,WB15,7981,1105360,HurricaneCoverage20051018.tx,37,ddaemon.log.hurricane,hurricane1018
HurricaneCoverage20051018,image,hurricane,2005,10,18,WB15,7982,,HurricaneCoverage20051018.im,37,ddaemon.log.hurricane,hurricane1018
HurricaneCoverage20051018,audio,hurricane,2005,10,18,WB15,7983,,HurricaneCoverage20051018.au,37,ddaemon.log.hurricane,hurricane1018
HurricaneCoverage20051018,unknown,hurricane,2005,10,18,WB15,7984,,HurricaneCoverage20051018.un,37,ddaemon.log.hurricane,hurricane1018
HurricaneCoverage20051019,text,hurricane,2005,10,19,WB15,7787,975558,HurricaneCoverage20051019.tx,35,ddaemon.log.hurricane,hurricane1019
HurricaneCoverage20051019,image,hurricane,2005,10,19,WB15,7789,,HurricaneCoverage20051019.im,35,ddaemon.log.hurricane,hurricane1019
HurricaneCoverage20051019,audio,hurricane,2005,10,19,WB15,7790,,HurricaneCoverage20051019.au,35,ddaemon.log.hurricane,hurricane1019
HurricaneCoverage20051019,unknown,hurricane,2005,10,19,WB15,7788,,HurricaneCoverage20051019.un,35,ddaemon.log.hurricane,hurricane1019
HurricaneCoverage20051020,text,hurricane,2005,10,20,WB15,7989,379783,HurricaneCoverage20051020.tx,17,ddaemon.log.hurricane,hurricane1020
HurricaneCoverage20051020,image,hurricane,2005,10,20,WB15,7990,136928,HurricaneCoverage20051020.im,17,ddaemon.log.hurricane,hurricane1020
HurricaneCoverage20051020,audio,hurricane,2005,10,20,WB15,7991,805,HurricaneCoverage20051020.au,17,ddaemon.log.hurricane,hurricane1020
HurricaneCoverage20051020,unknown,hurricane,2005,10,20,WB15,7992,94115,HurricaneCoverage20051020.un,17,ddaemon.log.hurricane,hurricane1020
HurricaneCoverage20051021,text,hurricane,2005,10,21,WB15,7993,1087813,HurricaneCoverage20051021.tx,36,ddaemon.log.hurricane,hurricane1021
HurricaneCoverage20051021,image,hurricane,2005,10,21,WB15,7994,257765,HurricaneCoverage20051021.im,36,ddaemon.log.hurricane,hurricane1021
HurricaneCoverage20051021,audio,hurricane,2005,10,21,WB15,7995,1678,HurricaneCoverage20051021.au,36,ddaemon.log.hurricane,hurricane1021
HurricaneCoverage20051021,unknown,hurricane,2005,10,21,WB15,7996,189326,HurricaneCoverage20051021.un,36,ddaemon.log.hurricane,hurricane1021
HurricaneCoverage20051022,text,hurricane,2005,10,22,WB15,7997,985178,HurricaneCoverage20051022.tx,34,ddaemon.log.hurricane,hurricane1022
HurricaneCoverage20051022,image,hurricane,2005,10,22,WB15,7998,242450,HurricaneCoverage20051022.im,34,ddaemon.log.hurricane,hurricane1022
HurricaneCoverage20051022,audio,hurricane,2005,10,22,WB15,7999,1702,HurricaneCoverage20051022.au,34,ddaemon.log.hurricane,hurricane1022
HurricaneCoverage20051022,unknown,hurricane,2005,10,22,WB15,8060,176888,HurricaneCoverage20051022.un,34,ddaemon.log.hurricane,hurricane1022
HurricaneCoverage20051023,text,hurricane,2005,10,23,WB15,8061,374373,HurricaneCoverage20051023.tx,16,ddaemon.log.hurricane,hurricane1023
HurricaneCoverage20051023,image,hurricane,2005,10,23,WB15,8062,132527,HurricaneCoverage20051023.im,16,ddaemon.log.hurricane,hurricane1023
HurricaneCoverage20051023,audio,hurricane,2005,10,23,WB15,8063,833,HurricaneCoverage20051023.au,16,ddaemon.log.hurricane,hurricane1023
HurricaneCoverage20051023,unknown,hurricane,2005,10,23,WB15,8064,91802,HurricaneCoverage20051023.un,16,ddaemon.log.hurricane,hurricane1023
HurricaneCoverage20051024,text,hurricane,2005,10,24,WB15,8065,793271,HurricaneCoverage20051024.tx,27,ddaemon.log.hurricane,hurricane1024
HurricaneCoverage20051024,image,hurricane,2005,10,24,WB15,8066,199642,HurricaneCoverage20051024.im,27,ddaemon.log.hurricane,hurricane1024
HurricaneCoverage20051024,audio,hurricane,2005,10,24,WB15,8067,1558,HurricaneCoverage20051024.au,27,ddaemon.log.hurricane,hurricane1024
HurricaneCoverage20051024,unknown,hurricane,2005,10,24,WB15,8068,135219,HurricaneCoverage20051024.un,27,ddaemon.log.hurricane,hurricane1024
HurricaneCoverage20051025,text,hurricane,2005,10,25,WB15,8069,859223,HurricaneCoverage20051025.tx,30,ddaemon.log.hurricane,hurricane1025
HurricaneCoverage20051025,image,hurricane,2005,10,25,WB15,8070,220702,HurricaneCoverage20051025.im,30,ddaemon.log.hurricane,hurricane1025
HurricaneCoverage20051025,audio,hurricane,2005,10,25,WB15,8071,1695,HurricaneCoverage20051025.au,30,ddaemon.log.hurricane,hurricane1025
HurricaneCoverage20051025,unknown,hurricane,2005,10,25,WB15,8072,133334,HurricaneCoverage20051025.un,30,ddaemon.log.hurricane,hurricane1025
HurricaneCoverage20051026,text,hurricane,2005,10,26,WB15,8073,367527,HurricaneCoverage20051026.tx,16,ddaemon.log.hurricane,hurricane1026
HurricaneCoverage20051026,image,hurricane,2005,10,26,WB15,8074,133041,HurricaneCoverage20051026.im,16,ddaemon.log.hurricane,hurricane1026
HurricaneCoverage20051026,audio,hurricane,2005,10,26,WB15,8075,889,HurricaneCoverage20051026.au,16,ddaemon.log.hurricane,hurricane1026
HurricaneCoverage20051026,unknown,hurricane,2005,10,26,WB15,8076,91513,HurricaneCoverage20051026.un,16,ddaemon.log.hurricane,hurricane1026
HurricaneCoverage20051027,text,hurricane,2005,10,27,WB15,8077,759515,HurricaneCoverage20051027.tx,17,ddaemon.log.hurricane,hurricane1027
HurricaneCoverage20051027,image,hurricane,2005,10,27,WB15,8078,208467,HurricaneCoverage20051027.im,17,ddaemon.log.hurricane,hurricane1027
HurricaneCoverage20051027,audio,hurricane,2005,10,27,WB15,8079,1660,HurricaneCoverage20051027.au,17,ddaemon.log.hurricane,hurricane1027
HurricaneCoverage20051027,unknown,hurricane,2005,10,27,WB15,8980,139030,HurricaneCoverage20051027.un,17,ddaemon.log.hurricane,hurricane1027
HurricaneCoverage20051028,text,hurricane,2005,10,28,WB15,8981,935993,HurricaneCoverage20051028.tx,30,ddaemon.log.hurricane,hurricane1028
HurricaneCoverage20051028,image,hurricane,2005,10,28,WB15,8082,224850,HurricaneCoverage20051028.im,30,ddaemon.log.hurricane,hurricane1028
HurricaneCoverage20051028,audio,hurricane,2005,10,28,WB15,8083,1572,HurricaneCoverage20051028.au,30,ddaemon.log.hurricane,hurricane1028
HurricaneCoverage20051028,unknown,hurricane,2005,10,28,WB15,8084,134270,HurricaneCoverage20051028.un,30,ddaemon.log.hurricane,hurricane1028
HurricaneCoverage20051029,text,hurricane,2005,10,29,WB15,8085,353427,HurricaneCoverage20051029.tx,16,ddaemon.log.hurricane,hurricane1029
HurricaneCoverage20051029,image,hurricane,2005,10,29,WB15,8086,133321,HurricaneCoverage20051029.im,16,ddaemon.log.hurricane,hurricane1029
HurricaneCoverage20051029,audio,hurricane,2005,10,29,WB15,8087,841,HurricaneCoverage20051029.au,16,ddaemon.log.hurricane,hurricane1029
HurricaneCoverage20051029,unknown,hurricane,2005,10,29,WB1,8088,92010,HurricaneCoverage20051029.un,16,ddaemon.log.hurricane,hurricane1029
election-papers-10-25-2006,text,2006-Election,2006,10,25,WB15,7110,247718,election-papers-10-25-2006.tx,2,ddaemon.log.us.papers.2006elect,election-papers-10-25-2006
election-papers-10-26-2006,text,2006-Election,2006,10,26,WB15,7111,258283,election-papers-10-26-2006.tx,2,ddaemon.log.us.papers.2006elect,election-papers-10-26-2006
election-papers-10-27-2006,text,2006-Election,2006,10,27,WB15,7112,273658,election-papers-10-27-2006.tx,2,ddaemon.log.us.papers.2006elect,election-papers-10-27-2006
election-papers-10-29-2006,text,2006-Election,2006,10,29,WB15,7116,309177,election-papers-10-29-2006.tx,2,ddaemon.log.us.papers.2006elect,election-papers-10-29-2006
election-papers-10-30-2006,text,2006-Election,2006,10,30,WB15,7120,310236,election-papers-10-30-2006.tx,2,ddaemon.log.us.papers.2006elect,election-papers-10-30-2006
election-papers-10-31-2006,text,2006-Election,2006,10,31,WB15,7121,299193,election-papers-10-31-2006.tx,2,ddaemon.log.us.papers.2006elect,election-papers-10-31-2006
election-papers-11-01-2006,text,2006-Election,2006,11,01,WB15,7122,322836,election-papers-11-01-2006.tx,3,ddaemon.log.us.papers.2006elect,election-papers-11-01-2006
election-papers-11-02-2006,text,2006-Election,2006,11,02,WB15,7123,314501,election-papers-11-02-2006.tx,3,ddaemon.log.us.papers.2006elect,election-papers-11-02-2006
election-papers-11-03-2006,text,2006-Election,2006,11,03,WB15,7124,313703,election-papers-11-03-2006.tx,3,ddaemon.log.us.papers.2006elect,election-papers-11-03-2006
election-papers-11-04-2006,text,2006-Election,2006,11,04,WB15,7125,329021,election-papers-11-04-2006.tx,3,ddaemon.log.us.papers.2006elect,election-papers-11-04-2006
election-papers-11-05-2006,text,2006-Election,2006,11,05,WB15,7126,324664,election-papers-11-05-2006.tx,3,ddaemon.log.us.papers.2006elect,election-papers-11-05-2006
election-papers-11-06-2006,text,2006-Election,2006,11,06,WB15,7128,294019,election-papers-11-06-2006.tx,3,ddaemon.log.us.papers.2006elect,election-papers-11-06-2006
election-papers-11-07-2006,text,2006-Election,2006,11,07,WB15,7129,316816,election-papers-11-07-2006.tx,3,ddaemon.log.us.papers.2006elect,election-papers-11-07-2006
election-papers-11-08-2006,text,2006-Election,2006,11,08,WB15,7130,319769,election-papers-11-08-2006.tx,3,ddaemon.log.us.papers.2006elect,election-papers-11-08-2006
election-papers-11-09-2006,text,2006-Election,2006,11,09,WB15,7131,319264,election-papers-11-09-2006.tx,3,ddaemon.log.us.papers.2006elect,election-papers-11-09-2006
election-papers-11-10-2006,text,2006-Election,2006,11,10,WB15,7132,326314,election-papers-11-10-2006.tx,3,ddaemon.log.us.papers.2006elect,election-papers-11-10-2006
election-papers-11-12-2006,text,2006-Election,2006,11,12,WB15,7134,289796,election-papers-11-12-2006.tx,2,ddaemon.log.us.papers.2006elect,election-papers-11-12-2006
election-papers-11-13-2006,text,2006-Election,2006,11,13,WB15,7113,288035,election-papers-11-13-2006.tx,2,ddaemon.log.us.papers.2006elect,election-papers-11-13-2006
election-papers-11-14-2006,text,2006-Election,2006,11,14,WB15,7135,298549,election-papers-11-14-2006.tx,2,ddaemon.log.us.papers.2006elect,election-papers-11-14-2006
election-papers-11-21-2006,text,2006-Election,2006,11,21,WB15,7136,253697,election-papers-11-21-2006.tx,2,ddaemon.log.us.papers.2006elect,election-papers-11-21-2006
virginia-tech-coverage-4-20-2007,text,virginia-tech-coverage,2007,4,20,WB15,7164,168077,virginia-tech-coverage-4-20-2007.tx,1,ddaemon.log.vt,virginia-tech-coverage-4-20-2007
virginia-tech-coverage-4-20-2007,image,virginia-tech-coverage,2007,4,20,WB15,7166,617,virginia-tech-coverage-4-20-2007.im,1,ddaemon.log.vt,virginia-tech-coverage-4-20-2007
virginia-tech-coverage-4-20-2007,audio,virginia-tech-coverage,2007,4,20,WB15,7167,27,virginia-tech-coverage-4-20-2007.au,1,ddaemon.log.vt,virginia-tech-coverage-4-20-2007
virginia-tech-coverage-4-20-2007,unknown,virginia-tech-coverage,2007,4,20,WB15,7168,76,virginia-tech-coverage-4-20-2007.un,1,ddaemon.log.vt,virginia-tech-coverage-4-20-2007
virginia-tech-coverage-4-21-2007,text,virginia-tech-coverage,2007,4,21,WB15,7169,147468,virginia-tech-coverage-4-21-2007.tx,2,ddaemon.log.vt,virginia-tech-coverage-4-21-2007
virginia-tech-coverage-4-21-2007,image,virginia-tech-coverage,2007,4,21,WB15,7170,23550,virginia-tech-coverage-4-21-2007.im,2,ddaemon.log.vt,virginia-tech-coverage-4-21-2007
virginia-tech-coverage-4-21-2007,audio,virginia-tech-coverage,2007,4,21,WB15,7171,43,virginia-tech-coverage-4-21-2007.au,2,ddaemon.log.vt,virginia-tech-coverage-4-21-2007
virginia-tech-coverage-4-21-2007,unknown,virginia-tech-coverage,2007,4,21,WB15,7172,12323,virginia-tech-coverage-4-21-2007.un,2,ddaemon.log.vt,virginia-tech-coverage-4-21-2007
virginia-tech-coverage-4-22-2007,text,virginia-tech-coverage,2007,4,22,WB15,7173,145022,virginia-tech-coverage-4-22-2007.tx,2,ddaemon.log.vt,virginia-tech-coverage-4-22-2007
virginia-tech-coverage-4-22-2007,image,virginia-tech-coverage,2007,4,22,WB15,7174,23555,virginia-tech-coverage-4-22-2007.im,2,ddaemon.log.vt,virginia-tech-coverage-4-22-2007
virginia-tech-coverage-4-22-2007,audio,virginia-tech-coverage,2007,4,22,WB15,7176,43,virginia-tech-coverage-4-22-2007.au,2,ddaemon.log.vt,virginia-tech-coverage-4-22-2007
virginia-tech-coverage-4-22-2007,unknown,virginia-tech-coverage,2007,4,22,WB15,7177,12685,virginia-tech-coverage-4-22-2007.un,2,ddaemon.log.vt,virginia-tech-coverage-4-22-2007
virginia-tech-coverage-4-23-2007,text,virginia-tech-coverage,2007,4,23,WB15,7178,120758,virginia-tech-coverage-4-23-2007.tx,2,ddaemon.log.vt,virginia-tech-coverage-4-23-2007
virginia-tech-coverage-4-23-2007,image,virginia-tech-coverage,2007,4,23,WB15,7179,22797,virginia-tech-coverage-4-23-2007.im,2,ddaemon.log.vt,virginia-tech-coverage-4-23-2007
virginia-tech-coverage-4-23-2007,audio,virginia-tech-coverage,2007,4,23,WB15,7180,42,virginia-tech-coverage-4-23-2007.au,2,ddaemon.log.vt,virginia-tech-coverage-4-23-2007
virginia-tech-coverage-4-23-2007,unknown,virginia-tech-coverage,2007,4,23,WB15,7181,12067,virginia-tech-coverage-4-23-2007.un,2,ddaemon.log.vt,virginia-tech-coverage-4-23-2007
virginia-tech-coverage-4-24-2007,text,virginia-tech-coverage,2007,4,24,WB15,7182,158946,virginia-tech-coverage-4-24-2007.tx,2,ddaemon.log.vt,virginia-tech-coverage-4-24-2007
